	comment	comment_date	is_merged	merged_at	request_changes
466	"I thought it would be a good idea to mention this since it is not too obvious why we currently don't have `Stream<T> findAll()`.

But I think we should just mention this in a blog post and use a derived query in the example.
I just changed the PR accordingly.
"	2015-03-12 12:40:59	0.0		1
467	"As per our discussion, let's have a look at how we can simplify the setup of reading in the reference JSON.
"	2015-03-10 11:47:38	0.0		0
468	"I wonder if the example gets a bit simpler if we remove the repositories from the mix here. `putIfAbsent(…)` is not a very repository-ish method actually and turning that bit of client code into a custom repository implementation could very well be just inside the test method. The aspect of working with a custom implementation inside a repository drags attention a bit away from the core concern of the example, doesn't it?
"	2015-03-12 12:32:28	0.0		1
469	"thanks @olivergierke - moved the script into the tests and deleted the custom repository.
"	2015-03-12 18:37:24	0.0		0
470	"That's merged :).
"	2015-07-16 06:35:43	0.0		0
471	"Seems we messed this up quite a bit during some rebase operations. Any chance you rebase this onto current master, @christophstrobl?
"	2015-03-10 11:53:25	0.0		1
472	"@olivergierke rebased on master.
"	2015-03-10 12:52:01	0.0		0
473	"Thanks for that! Slightly reduced the complexity of the query method and made the test case more verbose to document what is achieved by the added query.
"	2014-12-05 19:11:15	0.0		0
474	"Decided to not go with the customization but declare the Boot plugin more local only to the projects that need it. See ca5fd35 for details.
"	2014-11-12 08:40:38	0.0		0
475	"Thanks for fast feedback, I will apply all necessary changes today.  
"	2014-10-31 09:52:49	0.0		0
476	"\o/ Take your time :)
"	2014-10-31 10:14:06	0.0		0
477	"Hi Olivier 
I have applied all fixes for you comments except .gitignore (I have left IntelliJ section - it's quite common rule and many people use it)

Other things:
- a few examples won't build if you call mvn clean install - spring boot requires 'main' method 
"	2014-11-03 12:21:43	0.0		1
478	"The issues with the Boot plugin have been resolved. Would you mind rebasing your changes on top of master? I currently can't apply the patch cleanly. Seems to be related to recent changes that we made to the root `pom.xml`.
"	2014-11-12 08:49:00	0.0		1
479	"done + small fix for application.properties 
"	2014-11-13 14:57:55	0.0		0
480	"Awesome, thx.
"	2014-11-13 15:02:17	0.0		0
481	"I've merged the example back but quite a few issues came to attention that I think we should get solved:
- the location field should really be a `Point` (from Spring Data Commons)
- enum values in `FieldType` should be all upper case (to conform to general Java idioms)
- we should really get rid off the need to declare default constructors (see `Conference`)
- `Criteria.within(…)` should take a `Point` and a `Distance` (from Spring Data Commons)
- the date time types should be Java 8's (there is a `Jsr310Converter` in Spring Data Commons)

I was unsure which of these points are actually issues that we should file tickets for as you probably have better insight into the project's capabilities. If you decide to create tickets for the missing items please be sure to put me on the watch list.
"	2015-01-04 17:37:07	0.0		1
482	"Can you please move these into a `.gitignore` local to the elasticsearch sample project?
"	2014-10-31 07:34:45	0.0		1
483	"Missing newline.
"	2014-10-31 07:34:54	0.0		1
484	"This should be obsolete, Boot should be able to determine the main class automatically.
"	2014-10-31 07:35:22	0.0		1
485	"Have `mvn spring-boot:run` directly to be able to get rid off the shell script.
"	2014-10-31 07:36:06	0.0		1
486	"I'd drop that one as it only adds a layer of indirection without much benefit. See my comment on the readme above.
"	2014-10-31 07:36:38	0.0		1
487	"If the app only produces log output maybe rather set everything up as test cases using assertions and optionally writing logs. I'd suggest to remove `Application` and the service implementation completely and entirely stick to test cases.
"	2014-10-31 07:38:07	0.0		1
488	"See the comment on `Application` above.
"	2014-10-31 07:38:23	0.0		0
489	"Use Lombok annotations to get rid of the getter/setter noise.
"	2014-10-31 07:38:46	0.0		1
490	"Use Lombok's `@Builder` on `Conference` instead.
"	2014-10-31 07:39:15	0.0		1
491	"Missing new line.
"	2014-10-31 07:39:29	0.0		1
492	"Formatting.
"	2014-10-31 07:39:45	0.0		0
493	"Missing new line.
"	2014-10-31 07:39:52	0.0		1
494	"Formatting.
"	2014-10-31 07:39:57	0.0		0
495	"@olivergierke Why wouldn't we have such global IntelliJ stuff NOT at the root level of this project? If we don't put it at the top, we'll need this on every project.
"	2014-10-31 14:01:16	0.0		0
496	"This looks really decent! I'll add a few polishing notes to the individual files but generally speaking: very cool!
"	2014-10-16 08:50:50	0.0		0
497	"Polished and merged. Switched to Spring MVC test support instead of running an integration test bootstrapping a server instance. Adapted security configuration to make this work.
"	2014-10-17 08:45:46	0.0		0
498	"Do we need this?
"	2014-10-16 08:51:07	0.0		0
499	"Do you have the ticket for the fix handy? Might be worthwhile asking Rob to port that one back to the 3.x line?
"	2014-10-16 08:51:53	0.0		0
500	"Remove empty line (for other files as well).
"	2014-10-16 08:52:23	0.0		1
501	"This construct is uses quite a few times, esp. in the test cases? Maybe extract int a `SecurityUtils.runAs(String username, String password, String... roles)`?
"	2014-10-16 08:53:29	0.0		1
502	"Remove commented out code.
"	2014-10-16 08:53:37	0.0		1
503	"We can use Lombok here to avoid the accessors.
"	2014-10-16 08:54:02	0.0		1
504	"Remove empty line. Annotations on the same line as the variable declaration (formatter setup should've actually taken care of that).
"	2014-10-16 08:54:57	0.0		1
505	"Lombok.
"	2014-10-16 08:55:16	0.0		0
506	"Does this need an `@Autowired`?
"	2014-10-16 08:55:47	0.0		0
507	"License header missing.
"	2014-10-16 08:56:07	0.0		1
508	"Maybe rather use Boot's `@IntegrationTest`?
"	2014-10-16 08:56:25	0.0		1
509	"Let's use `assertThat(…)` everywhere.
"	2014-10-16 08:56:58	0.0		1
510	"Let's make plain repository accessing tests separate test cases at least. Could even be a separate test class to even separate them more.
"	2014-10-16 08:57:35	0.0		1
511	"Let's move this one up in the class before the `@Before` method so that people know immediately what configuration the test is bootstrapped with.
"	2014-10-16 08:58:21	0.0		1
512	"Either remove completely or simplify to `logging.level.org.springframework.web` in `application.properties`.
"	2014-10-16 08:59:21	0.0		1
513	"Well, I was testing the asciidoc outputs. Didn't want the HTML to become a controlled artifact. 
"	2014-10-16 12:34:16	0.0		0
514	"Yes it does. It's not an override method.
"	2014-10-16 19:37:22	0.0		0
515	"Looking at the `pom.xml` for the sample I was wondering whether it'd make sense to add a Spring Boot starter for Spring Data Cassandra.
"	2014-10-31 07:53:53	0.0		0
516	"I removed the logging configuration and used lombok in the domain class.
Having a Spring-Boot-Starter would help with the configuration. But thats something that we can add later.
I'll define a custom JUnit rule that checks whether Cassandra is up - I'll add @Ignore to the cassandra tests for now.
"	2014-11-01 16:04:26	0.0		0
517	"Do we actually need that?
"	2014-10-31 07:50:54	0.0		1
518	"Use Lombok for accessors and `equals(…)`/`hasCode()`.
"	2014-10-31 07:51:40	0.0		1
519	"Newline. Alternatively use `logging.level.org.springframework=error` in `application.properties`. Couldn't we just live with the default logging settings?
"	2014-10-31 07:52:47	0.0		1
520	"We probably need to guard the test execution to make sure a Cassandra instance is really running.
"	2014-10-31 07:54:35	0.0		0
521	"- Switch to `Jackson2RepositoryPopulatorFactoryBean` for setup from JSON file
- Move sample data JSON into root of the classpath
- Drop network lookup of the blog feed
"	2014-09-08 15:54:45	0.0		1
522	"Looks good to me, except the minor comments.
"	2014-09-04 12:48:01	0.0		0
523	"Was that by accident?
"	2014-09-04 12:44:12	0.0		0
524	"Missing line break.
"	2014-09-04 12:44:19	0.0		1
525	"Can we use first, second, third?
"	2014-09-04 12:45:28	0.0		1
526	"Do we need the comment in the `<pre />` blocks?
"	2014-09-04 12:46:00	0.0		1
527	"No `<pre />` please.
"	2014-09-04 12:47:41	0.0		1
528	"LGTM, merging.
"	2014-09-03 12:44:06	0.0		0
529	"Is there a way we get this to work without an external Solr instance? I'd like to keep `mvn clean test` on the very root project working. If that's not an option we could set the `skipTests` property in the `pom.xml` to `true` to exclude the tests from running during a command line build. They could still be executed from within the IDE though.
"	2014-09-03 12:57:15	0.0		1
530	"The basic sample would work using an embedded server - the other one requires a running instance - I'll add guards skipping those tests if solr is not running.
"	2014-09-03 17:13:00	0.0		0
531	"Simple for-each?
"	2014-09-02 08:24:14	0.0		0
532	"Simple for-each?
"	2014-09-02 08:25:33	0.0		0
533	"I think it makes sense to make this a separate example (in a separate package of the very same project). The main reason is that the example currently shows very basic functionality and the `@Meta` support is quit a bit more advanced as it needs much deeper understanding of MongoDB internals (profiling etc.).
"	2014-09-02 08:12:57	0.0		0
